source_file,source_line,base_id,new_id
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,14,lli-bb-x-rule.5.07-x-llo1-min,lli-bb-x-rule.5.07-x-llo1-min
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,15,lli-bb-x-rule.5.07-x-rulex-tb,lli-bb-x-rule.5.07-x-rulex-tb
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,16,lli-bb-x-rule.5.08-x-rulex-all,lli-bb-x-rule.5.08-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,17,lli-bb-x-rule.5.09-x-rulex-all,lli-bb-x-rule.5.09-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,18,lli-bb-x-rule.5.09.a-x-rulex-all,lli-bb-x-rule.5.09.a-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,19,lli-bb-x-rule.5.09.b-x-rulex-all,lli-bb-x-rule.5.09.b-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,20,lli-bb-x-rule.5.09.c-x-rulex-maj_down,lli-bb-x-rule.5.09.c-x-rulex-maj_down
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,21,lli-bb-x-rule.5.09.c-x-rulex-int_up,lli-bb-x-rule.5.09.c-x-rulex-int_up
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,22,lli-bb-x-rule.5.09.d-x-rulex-all,lli-bb-x-rule.5.09.d-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,23,lli-bb-x-rule.5.09.e-x-rulex-all,lli-bb-x-rule.5.09.e-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,24,lli-bb-x-rule.5.09.f-x-rulex-all,lli-bb-x-rule.5.09.f-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,25,lli-bb-x-rule.5.09.f-x-note1-all,lli-bb-x-rule.5.09.f-x-note1-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,26,lli-bb-x-rule.5.09.g-x-rulex-all,lli-bb-x-rule.5.09.g-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,27,lli-bb-x-rule.5.09.g-x-ar1-maj_up,lli-bb-x-rule.5.09.g-x-ar1-maj_up
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,28,lli-bb-x-rule.5.09.h-x-rulex-int_up,lli-bb-x-rule.5.09.h-x-rulex-int_up
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,29,lli-bb-x-rule.5.1-x-rulex-all,lli-bb-x-rule.5.1-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,30,lli-bb-x-rule.5.1.a-x-rulex-all,lli-bb-x-rule.5.1.a-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,31,lli-bb-x-rule.5.1.b-x-rulex-all,lli-bb-x-rule.5.1.b-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,32,lli-bb-x-rule.5.1.b-x-note1-all,lli-bb-x-rule.5.1.b-x-note1-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,33,lli-bb-x-rule.5.1.c.1-x-rulex-all,lli-bb-x-rule.5.1.c.1-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,34,lli-bb-x-rule.5.1.d-x-rulex-all,lli-bb-x-rule.5.1.d-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,35,lli-bb-x-rule.5.1.d-x-note1-all,lli-bb-x-rule.5.1.d-x-note1-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,36,lli-bb-x-rule.5.1.e-x-rulex-all,lli-bb-x-rule.5.1.e-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,37,lli-bb-x-rule.5.1.f-x-rulex-all,lli-bb-x-rule.5.1.f-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,38,lli-bb-x-rule.5.1.g-x-rulex-all,lli-bb-x-rule.5.1.g-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,39,lli-bb-x-rule.5.1.h-x-rulex-all,lli-bb-x-rule.5.1.h-x-rulex-all
RULE_5_Putting_the_Ball_in_Pl.stable.20250928-2215.jsonl,40,lli-bb-x-rule.5.11-x-rulex-all,lli-bb-x-rule.5.11-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,27,lli-bb-x-rule.6.01.a-x-rulex-all,lli-bb-x-rule.6.01.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,28,lli-bb-x-rule.6.01.b-x-rulex-all,lli-bb-x-rule.6.01.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,29,lli-bb-x-rule.6.01.b-x-note1-all,lli-bb-x-rule.6.01.b-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,30,lli-bb-x-rule.6.02.a-x-rulex-all,lli-bb-x-rule.6.02.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,31,lli-bb-x-rule.6.02.b-x-rulex-all,lli-bb-x-rule.6.02.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,32,lli-bb-x-rule.6.02.b-x-pen1-all,lli-bb-x-rule.6.02.b-x-pen1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,33,lli-bb-x-rule.6.02.c-x-llo1-all,lli-bb-x-rule.6.02.c-x-llo1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,34,lli-bb-x-rule.6.02.c-llo1-exc1-all,lli-bb-x-rule.6.02.c-llo1-exc1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,35,lli-bb-x-rule.6.02.c-llo1exc1-exc1-all,lli-bb-x-rule.6.02.c-llo1exc1-exc1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,36,lli-bb-x-rule.6.02.c-llo1exc1-exc2-all,lli-bb-x-rule.6.02.c-llo1exc1-exc2-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,37,lli-bb-x-rule.6.02.c-llo1exc1-exc3-all,lli-bb-x-rule.6.02.c-llo1exc1-exc3-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,38,lli-bb-x-rule.6.02.c-llo1exc1-exc4-all,lli-bb-x-rule.6.02.c-llo1exc1-exc4-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,39,lli-bb-x-rule.6.02.c-llo1exc1-exc5-all,lli-bb-x-rule.6.02.c-llo1exc1-exc5-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,40,lli-bb-x-rule.6.02.c-llo1exc1-exc6-all,lli-bb-x-rule.6.02.c-llo1exc1-exc6-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,41,lli-bb-x-rule.6.02.c-llo1exc1-exc7-all,lli-bb-x-rule.6.02.c-llo1exc1-exc7-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,42,lli-bb-x-rule.6.02.c-llo1exc1-exc8-all,lli-bb-x-rule.6.02.c-llo1exc1-exc8-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,43,lli-bb-x-rule.6.02.c-llo1-pen1-all,lli-bb-x-rule.6.02.c-llo1-pen1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,44,lli-bb-x-rule.6.02.c-llo1-pen2-maj_down,lli-bb-x-rule.6.02.c-llo1-pen2-maj_down
RULE_6_The_Batter.stable.20250928-2215.jsonl,45,lli-bb-x-rule.6.02.c-llo1-pen3-int_up,lli-bb-x-rule.6.02.c-llo1-pen3-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,46,lli-bb-x-rule.6.02.c-llo1-note1-all,lli-bb-x-rule.6.02.c-llo1-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,47,lli-bb-x-rule.6.03-x-rulex-all,lli-bb-x-rule.6.03-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,48,lli-bb-x-rule.6.03-x-ar1-all,lli-bb-x-rule.6.03-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,49,lli-bb-x-rule.6.04-x-rulex-all,lli-bb-x-rule.6.04-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,50,lli-bb-x-rule.6.05-x-rulex-all,lli-bb-x-rule.6.05-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,51,lli-bb-x-rule.6.05.a-x-rulex-all,lli-bb-x-rule.6.05.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,52,lli-bb-x-rule.6.05.a-x-ar1-all,lli-bb-x-rule.6.05.a-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,53,lli-bb-x-rule.6.05.b-x-rulex-maj_up,lli-bb-x-rule.6.05.b-x-rulex-maj_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,54,lli-bb-x-rule.6.05.b.1-x-rulex-maj,lli-bb-x-rule.6.05.b.1-x-rulex-maj
RULE_6_The_Batter.stable.20250928-2215.jsonl,55,lli-bb-x-rule.6.05.b.1-x-rulex-int_up,lli-bb-x-rule.6.05.b.1-x-rulex-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,56,lli-bb-x-rule.6.05.b.2-x-rulex-maj,lli-bb-x-rule.6.05.b.2-x-rulex-maj
RULE_6_The_Batter.stable.20250928-2215.jsonl,57,lli-bb-x-rule.6.05.b.2-x-rulex-int_up,lli-bb-x-rule.6.05.b.2-x-rulex-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,58,lli-bb-x-rule.6.05.b.2-x-rulex-min_down,lli-bb-x-rule.6.05.b.2-x-rulex-min_down
RULE_6_The_Batter.stable.20250928-2215.jsonl,59,lli-bb-x-rule.6.05.b.2-x-llo1-maj,lli-bb-x-rule.6.05.b.2-x-llo1-maj
RULE_6_The_Batter.stable.20250928-2215.jsonl,60,lli-bb-x-rule.6.05.b-x-ar1-maj,lli-bb-x-rule.6.05.b-x-ar1-maj
RULE_6_The_Batter.stable.20250928-2215.jsonl,61,lli-bb-x-rule.6.05.b-x-ar1-int_up,lli-bb-x-rule.6.05.b-x-ar1-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,62,lli-bb-x-rule.6.05.c-x-rulex-all,lli-bb-x-rule.6.05.c-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,63,lli-bb-x-rule.6.05.d-x-rulex-all,lli-bb-x-rule.6.05.d-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,64,lli-bb-x-rule.6.05.e-x-rulex-all,lli-bb-x-rule.6.05.e-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,65,lli-bb-x-rule.6.05.f-x-rulex-all,lli-bb-x-rule.6.05.f-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,66,lli-bb-x-rule.6.05.g-x-rulex-all,lli-bb-x-rule.6.05.g-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,67,lli-bb-x-rule.6.05.g-x-ar1-all,lli-bb-x-rule.6.05.g-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,68,lli-bb-x-rule.6.05.h-x-rulex-all,lli-bb-x-rule.6.05.h-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,69,lli-bb-x-rule.6.05.i-x-rulex-min,lli-bb-x-rule.6.05.i-x-rulex-min
RULE_6_The_Batter.stable.20250928-2215.jsonl,70,lli-bb-x-rule.6.05.i-x-rulex-maj_up,lli-bb-x-rule.6.05.i-x-rulex-maj_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,71,lli-bb-x-rule.6.05.j-x-rulex-all,lli-bb-x-rule.6.05.j-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,72,lli-bb-x-rule.6.05.j-x-ar1-all,lli-bb-x-rule.6.05.j-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,73,lli-bb-x-rule.6.05.k-x-rulex-all,lli-bb-x-rule.6.05.k-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,74,lli-bb-x-rule.6.05.k-x-ar1-all,lli-bb-x-rule.6.05.k-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,75,lli-bb-x-rule.6.05.l-x-rulex-all,lli-bb-x-rule.6.05.l-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,76,lli-bb-x-rule.6.05.m-x-rulex-int_up,lli-bb-x-rule.6.05.m-x-rulex-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,77,lli-bb-x-rule.6.05.n-x-llo1-all,lli-bb-x-rule.6.05.n-x-llo1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,78,lli-bb-x-rule.6.05.n-llo1-note1-all,lli-bb-x-rule.6.05.n-llo1-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,79,lli-bb-x-rule.6.06-x-rulex-all,lli-bb-x-rule.6.06-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,80,lli-bb-x-rule.6.06.a-x-rulex-all,lli-bb-x-rule.6.06.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,81,lli-bb-x-rule.6.06.a-x-ar1-all,lli-bb-x-rule.6.06.a-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,82,lli-bb-x-rule.6.06.b-x-rulex-all,lli-bb-x-rule.6.06.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,83,lli-bb-x-rule.6.06.c-x-rulex-all,lli-bb-x-rule.6.06.c-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,84,lli-bb-x-rule.6.06.c.1-x-rulex-all,lli-bb-x-rule.6.06.c.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,85,lli-bb-x-rule.6.06.c.2-x-rulex-all,lli-bb-x-rule.6.06.c.2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,86,lli-bb-x-rule.6.06.c.3-x-rulex-all,lli-bb-x-rule.6.06.c.3-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,87,lli-bb-x-rule.6.06.c.3-x-exc1-all,lli-bb-x-rule.6.06.c.3-x-exc1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,88,lli-bb-x-rule.6.06.d-x-rulex-all,lli-bb-x-rule.6.06.d-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,89,lli-bb-x-rule.6.06.d-x-note1-all,lli-bb-x-rule.6.06.d-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,90,lli-bb-x-rule.6.06.d-note1-note1-all,lli-bb-x-rule.6.06.d-note1-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,91,lli-bb-x-rule.6.06.d-note1-note2-all,lli-bb-x-rule.6.06.d-note1-note2-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,92,lli-bb-x-rule.6.06.d-note1note2-ar1-all,lli-bb-x-rule.6.06.d-note1note2-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,93,lli-bb-x-rule.6.06.d-x-ar2-all,lli-bb-x-rule.6.06.d-x-ar2-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,94,lli-bb-x-rule.6.07-x-rulex-all,lli-bb-x-rule.6.07-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,95,lli-bb-x-rule.6.07.a-x-rulex-all,lli-bb-x-rule.6.07.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,96,lli-bb-x-rule.6.07.a.1-x-rulex-all,lli-bb-x-rule.6.07.a.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,97,lli-bb-x-rule.6.07.b-x-rulex-all,lli-bb-x-rule.6.07.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,98,lli-bb-x-rule.6.07.b.1-x-rulex-all,lli-bb-x-rule.6.07.b.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,99,lli-bb-x-rule.6.07.b.2-x-rulex-all,lli-bb-x-rule.6.07.b.2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,100,lli-bb-x-rule.6.07.b.2-x-note1-maj_down,lli-bb-x-rule.6.07.b.2-x-note1-maj_down
RULE_6_The_Batter.stable.20250928-2215.jsonl,101,lli-bb-x-rule.6.07.b.2-x-note1-int_up,lli-bb-x-rule.6.07.b.2-x-note1-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,102,lli-bb-x-rule.6.07.c-x-rulex-all,lli-bb-x-rule.6.07.c-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,103,lli-bb-x-rule.6.07.d.1-x-rulex-all,lli-bb-x-rule.6.07.d.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,104,lli-bb-x-rule.6.07.d.2-x-rulex-all,lli-bb-x-rule.6.07.d.2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,105,lli-bb-x-rule.6.07-x-rulex-all,lli-bb-x-rule.6.07-x-rulex-all-h70c73ff9
RULE_6_The_Batter.stable.20250928-2215.jsonl,106,lli-bb-x-rule.6.07-x-rulex-all,lli-bb-x-rule.6.07-x-rulex-all-h531456a3
RULE_6_The_Batter.stable.20250928-2215.jsonl,107,lli-bb-x-rule.6.07.p1-x-rulex-all,lli-bb-x-rule.6.07.p1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,108,lli-bb-x-rule.6.07.p1-x-ar1-all,lli-bb-x-rule.6.07.p1-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,109,lli-bb-x-rule.6.07.p2-x-rulex-all,lli-bb-x-rule.6.07.p2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,110,lli-bb-x-rule.6.07.p2-x-ar1-all,lli-bb-x-rule.6.07.p2-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,111,lli-bb-x-rule.6.07.p3-x-rulex-all,lli-bb-x-rule.6.07.p3-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,112,lli-bb-x-rule.6.07.p3-x-ar1-all,lli-bb-x-rule.6.07.p3-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,113,lli-bb-x-rule.6.07.p4-x-rulex-all,lli-bb-x-rule.6.07.p4-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,114,lli-bb-x-rule.6.07.p4-x-ar1-all,lli-bb-x-rule.6.07.p4-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,115,lli-bb-x-rule.6.07.p5-x-rulex-all,lli-bb-x-rule.6.07.p5-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,116,lli-bb-x-rule.6.07.p5-x-ar1-all,lli-bb-x-rule.6.07.p5-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,117,lli-bb-x-rule.6.07.p6-x-rulex-all,lli-bb-x-rule.6.07.p6-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,118,lli-bb-x-rule.6.07.p6-x-ar1-all,lli-bb-x-rule.6.07.p6-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,119,lli-bb-x-rule.6.07.p6-x-note1-all,lli-bb-x-rule.6.07.p6-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,120,lli-bb-x-rule.6.07.p6-x-rule1-tb,lli-bb-x-rule.6.07.p6-x-rule1-tb
RULE_6_The_Batter.stable.20250928-2215.jsonl,121,lli-bb-x-rule.6.08-x-rulex-all,lli-bb-x-rule.6.08-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,122,lli-bb-x-rule.6.08.a.1-x-rulex-all,lli-bb-x-rule.6.08.a.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,123,lli-bb-x-rule.6.08.a.2-x-rulex-all,lli-bb-x-rule.6.08.a.2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,124,lli-bb-x-rule.6.08.a.2-x-note1-all,lli-bb-x-rule.6.08.a.2-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,125,lli-bb-x-rule.6.08.a.2-x-note2-all,lli-bb-x-rule.6.08.a.2-x-note2-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,126,lli-bb-x-rule.6.08.b-x-rulex-all,lli-bb-x-rule.6.08.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,127,lli-bb-x-rule.6.08.b.1-x-rulex-all,lli-bb-x-rule.6.08.b.1-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,128,lli-bb-x-rule.6.08.b.2-x-rulex-all,lli-bb-x-rule.6.08.b.2-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,129,lli-bb-x-rule.6.08.b.1-x-note1-all,lli-bb-x-rule.6.08.b.1-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,130,lli-bb-x-rule.6.08.b.2-x-ar1-all,lli-bb-x-rule.6.08.b.2-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,131,lli-bb-x-rule.6.08.c-x-rulex-all,lli-bb-x-rule.6.08.c-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,132,lli-bb-x-rule.6.08.c-x-ar1-int_up,lli-bb-x-rule.6.08.c-x-ar1-int_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,133,lli-bb-x-rule.6.08.c-x-ar2-all,lli-bb-x-rule.6.08.c-x-ar2-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,134,lli-bb-x-rule.6.08.d-x-rulex-all,lli-bb-x-rule.6.08.d-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,135,lli-bb-x-rule.6.08.d-x-note1-all,lli-bb-x-rule.6.08.d-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,136,lli-bb-x-rule.6.08.d-x-ar1-all,lli-bb-x-rule.6.08.d-x-ar1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,137,lli-bb-x-rule.6.09-x-rulex-all,lli-bb-x-rule.6.09-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,138,lli-bb-x-rule.6.09.a-x-rulex-all,lli-bb-x-rule.6.09.a-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,139,lli-bb-x-rule.6.09.b-x-rulex-maj_up,lli-bb-x-rule.6.09.b-x-rulex-maj_up
RULE_6_The_Batter.stable.20250928-2215.jsonl,140,lli-bb-x-rule.6.09.b-x-rulex-all,lli-bb-x-rule.6.09.b-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,141,lli-bb-x-rule.6.09.b-x-rulex-all,lli-bb-x-rule.6.09.b-x-rulex-all-h9857b5a8
RULE_6_The_Batter.stable.20250928-2215.jsonl,142,lli-bb-x-rule.6.09.b-x-note1-all,lli-bb-x-rule.6.09.b-x-note1-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,143,lli-bb-x-rule.6.09.c-x-rulex-all,lli-bb-x-rule.6.09.c-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,144,lli-bb-x-rule.6.09.d-x-rulex-maj_down,lli-bb-x-rule.6.09.d-x-rulex-maj_down
RULE_6_The_Batter.stable.20250928-2215.jsonl,145,lli-bb-x-rule.6.09.d-x-rulex-int,lli-bb-x-rule.6.09.d-x-rulex-int
RULE_6_The_Batter.stable.20250928-2215.jsonl,146,lli-bb-x-rule.6.09.d-x-rulex-jr_sr,lli-bb-x-rule.6.09.d-x-rulex-jr_sr
RULE_6_The_Batter.stable.20250928-2215.jsonl,147,lli-bb-x-rule.6.09.e-x-rulex-all,lli-bb-x-rule.6.09.e-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,148,lli-bb-x-rule.6.09.f-x-rulex-all,lli-bb-x-rule.6.09.f-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,149,lli-bb-x-rule.6.09.g-x-rulex-all,lli-bb-x-rule.6.09.g-x-rulex-all
RULE_6_The_Batter.stable.20250928-2215.jsonl,150,lli-bb-x-rule.6.09.h-x-rulex-maj_down,lli-bb-x-rule.6.09.h-x-rulex-maj_down
RULE_6_The_Batter.stable.20250928-2215.jsonl,151,lli-bb-x-rule.6.09.h-x-rulex-int,lli-bb-x-rule.6.09.h-x-rulex-int
RULE_6_The_Batter.stable.20250928-2215.jsonl,152,lli-bb-x-rule.6.09.h-x-rulex-jr_sr,lli-bb-x-rule.6.09.h-x-rulex-jr_sr
RULE_7_The_Runner.stable.20250928-2216.jsonl,46,lli-bb-x-rule.7.01-x-rulex-all,lli-bb-x-rule.7.01-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,47,lli-bb-x-rule.7.02-x-rulex-all,lli-bb-x-rule.7.02-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,48,lli-bb-x-rule.7.03-x-rulex-all,lli-bb-x-rule.7.03-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,49,lli-bb-x-rule.7.03.a-x-rulex-all,lli-bb-x-rule.7.03.a-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,50,lli-bb-x-rule.7.04-x-rulex-all,lli-bb-x-rule.7.04-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,51,lli-bb-x-rule.7.04.a-x-rulex-all,lli-bb-x-rule.7.04.a-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,52,lli-bb-x-rule.7.04.b-x-rulex-all,lli-bb-x-rule.7.04.b-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,53,lli-bb-x-rule.7.04.c-x-rulex-int_up,lli-bb-x-rule.7.04.c-x-rulex-int_up
RULE_7_The_Runner.stable.20250928-2216.jsonl,54,lli-bb-x-rule.7.04.c-x-note1-all,lli-bb-x-rule.7.04.c-x-note1-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,55,lli-bb-x-rule.7.04.c-x-ar1-all,lli-bb-x-rule.7.04.c-x-ar1-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,56,lli-bb-x-rule.7.05-x-rulex-all,lli-bb-x-rule.7.05-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,57,lli-bb-x-rule.7.05.a-x-rulex-all,lli-bb-x-rule.7.05.a-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,58,lli-bb-x-rule.7.05.b-x-rulex-all,lli-bb-x-rule.7.05.b-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,59,lli-bb-x-rule.7.05.c-x-rulex-all,lli-bb-x-rule.7.05.c-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,60,lli-bb-x-rule.7.05.d-x-rulex-all,lli-bb-x-rule.7.05.d-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,61,lli-bb-x-rule.7.05.e-x-rulex-all,lli-bb-x-rule.7.05.e-x-rulex-all
RULE_7_The_Runner.stable.20250928-2216.jsonl,62,lli-bb-x-rule.7.05.f-x-rulex-all,lli-bb-x-rule.7.05.f-x-rulex-all
